店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分,city_id,推荐菜,全部菜
H24Uldz3o707SJ3G,麦当劳(澳门机场店),347条评价,￥47,小吃快餐,氹仔,https://www.dianping.com/shop/H24Uldz3o707SJ3G,http://qcloud.dpfile.com/pc/rc-0GXC3jQqV_Ca6tWT3wXcEURToT_nUe_5b116RnzqcDYwjlZDJXlfMGMfI6-USbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
jW8v8aAjrAgdDXex,炸遍工房,6条评价,￥32,小吃快餐,澳门半岛,https://www.dianping.com/shop/jW8v8aAjrAgdDXex,http://qcloud.dpfile.com/pc/LXK06mN8fjOPy224gzcb8fKG4SkN1otUT8UWqCbEmvZlni-UQsZi56nDy8anDP6pbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
l6Y37rMG3L4rxonF,麦当劳(科学馆店),134条评价,￥56,小吃快餐,澳门半岛,https://www.dianping.com/shop/l6Y37rMG3L4rxonF,http://qcloud.dpfile.com/pc/uUfrn5QMDBnw4V63zS-lJ-wDXTU8ut5KeZC6Yc6fi5bvUPc0uvPZgapcPaIAQB27bKcq9vnEaGy3xLEf-_v_oA.jpg,5,342,,
k1ihNWW9PmlQTpRo,肯德基,6条评价,￥53,小吃快餐,澳门半岛,https://www.dianping.com/shop/k1ihNWW9PmlQTpRo,http://p0.meituan.net/overseas/37b654a8-c6e7-4c39-9ec7-b197451add47.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,342,,
k3evNyWefqVs07cx,胜哥私房菜,204条评价,￥1834,中餐,澳门半岛,https://www.dianping.com/shop/k3evNyWefqVs07cx,http://qcloud.dpfile.com/pc/zDY_Q7oOpcwFfggsy-UOpJE-IIR_uV34O-mUCsLbAvslTbztTpEKX2GStSeHhAMPbKcq9vnEaGy3xLEf-_v_oA.jpg,5,342,,
k44M7kIzbbk7FTMs,麦当劳(澳门葡京人店),45条评价,￥71,小吃快餐,路氹,https://www.dianping.com/shop/k44M7kIzbbk7FTMs,http://qcloud.dpfile.com/pc/ahqxaEDL0gIW3qkTQDW8eTLa1Dp6zBYmrM2pkXj6HOKrppd5nAzZ7irlqFq5lAEqbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
H3IyiNysLzplHPE4,火爆鸡,2条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/H3IyiNysLzplHPE4,http://qcloud.dpfile.com/pc/mipyn5jiaQQgfmTJwUHicG3GEDyVSx1LxnO00xH36qgTjrStG4uO_FV9GT2BP8BLbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
GawyPEdAgDLcq2bG,成记油炸美食(雅廉访分店),2条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/GawyPEdAgDLcq2bG,http://qcloud.dpfile.com/pc/tHo94DDYb3zQuhdbb92fNQv-uUh_YgcBw1YeTmyOe58GCpAmG00QbfT4vCCBj7njbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
l8SBsE7MnabzMMlV,贡乃烤鸡餐厅(新濠天地店),24条评价,￥131,韩国料理,路氹,https://www.dianping.com/shop/l8SBsE7MnabzMMlV,http://qcloud.dpfile.com/pc/X_3TV_IDZSjVfwYj-S9o8BE9jL3DVWP96YYwCtZFxsdgFvMmoLdprHuYmfsNaLy7bKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
H6snF1ARGeevhEC9,PAKUPAKU BAKERY,27条评价,￥28,面包甜点,澳门半岛,https://www.dianping.com/shop/H6snF1ARGeevhEC9,http://qcloud.dpfile.com/pc/iMBq3_yQKGklS1qw3US-IfDO2ZJvS0kLn7wfKrNeAob3wQqRnfyWwNPnZqWvr_q6bKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
k89ximU3YNJXTcwd,海王冰室(皇朝店),1903条评价,￥75,茶餐厅,澳门半岛,https://www.dianping.com/shop/k89ximU3YNJXTcwd,http://p0.meituan.net/overseas/f794ae4f4dee1698d0a2012cc82d4768865648.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
H9BTNgerhkXwwW4O,日燊小吃,6条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/H9BTNgerhkXwwW4O,http://qcloud.dpfile.com/pc/xYzvPyVcVu-vNIme1e_3kzbJ9ACa9i6-YXUcSBwSY70JBPuxaw_ytQFAmeRggNhObKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
l2La3OIMcFBsfVQ8,麦当劳(御景湾店),23条评价,￥27,小吃快餐,澳门半岛,https://www.dianping.com/shop/l2La3OIMcFBsfVQ8,http://qcloud.dpfile.com/pc/UcNeBB8BlZLiAKmLyUvuT8A-xPqsFUlz5jCp2DMp2XCRAh5gxGlq1-r7UrEVVqFxbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
H5JyHYmsXmm5ujPM,麦当劳(澳门伦敦人店),578条评价,￥65,小吃快餐,路氹,https://www.dianping.com/shop/H5JyHYmsXmm5ujPM,http://qcloud.dpfile.com/pc/LOrooTfVTDY9kVPJEa-oK5pxB9iM3TkHfICyJ-IJe0MMyUnxe74hwCXsA8S86qdXbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
k1awQstoEu2ILiJD,肥珊茶餐厅,88条评价,￥40,茶餐厅,澳门半岛,https://www.dianping.com/shop/k1awQstoEu2ILiJD,https://p0.meituan.net/dpmerchantpic/9cd88a6cced52e7a7680e2f8e9b6b6e9183754.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
l78Pcpx6ZAlL8lv4,蛋四分鸡蛋仔,16条评价,￥23,甜点,澳门半岛,https://www.dianping.com/shop/l78Pcpx6ZAlL8lv4,http://qcloud.dpfile.com/pc/fEOBOx8gBgHKnu9di-Tf8efZfhqchLYx4e_-wFUE6QLRYGyP8AybpPZbV1VuhnXgbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
k7S3SSbUXeD1NL40,肯德基(信达城店),61条评价,￥68,小吃快餐,澳门半岛,https://www.dianping.com/shop/k7S3SSbUXeD1NL40,http://qcloud.dpfile.com/pc/_MeiWdiOYgmR2jC5nr4A0PmwON5o4PU8fvM-hVLG8s2IwwaR8s_WYruHjDqJ5KVGbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
H7IjDFYdj5ymxPZv,保叔美食,2727条评价,￥72,茶餐厅,澳门半岛,https://www.dianping.com/shop/H7IjDFYdj5ymxPZv,http://p0.meituan.net/overseas/bf2e95a2050ab44d837ecde22de326751367939.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
k6nqtGnLmYrpG4qY,永联士多,35条评价,￥14,小吃快餐,澳门半岛,https://www.dianping.com/shop/k6nqtGnLmYrpG4qY,http://qcloud.dpfile.com/pc/PLau34GN5FetjsDVllpeQ9ZYRD2E3JIFdMD69lqSLz8fL8Syu2VYB8L4J0OuHB33bKcq9vnEaGy3xLEf-_v_oA.jpg,5,342,,
G6O2yVYvbd5LqbyI,麦当劳(信和广场店),37条评价,￥24,小吃快餐,澳门半岛,https://www.dianping.com/shop/G6O2yVYvbd5LqbyI,http://qcloud.dpfile.com/pc/jAo5rVun9mlHTmBzqkwVGlTNCZM23hGDIo3R3jNWGLjKztIIMbR82ksDpLlCCe3bbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G7mi9KAR9SYlKDwl,麦当劳(南湾大马路店),168条评价,￥38,小吃快餐,澳门半岛,https://www.dianping.com/shop/G7mi9KAR9SYlKDwl,http://qcloud.dpfile.com/pc/q3jK_DFp34NE2pVbDr8i3g0yNPINk3iLreru0cAQz4NEmrSPPMC-lQX57yKIe7sjbKcq9vnEaGy3xLEf-_v_oA.jpg,5,342,,
H3m3m5yFWl3CGLeT,麦当劳(板樟堂店),168条评价,￥37,小吃快餐,澳门半岛,https://www.dianping.com/shop/H3m3m5yFWl3CGLeT,http://qcloud.dpfile.com/pc/KiCCyUhaPw3JhKe8KWcmqmk28T_5ZcHvvkWgHPMk2qqD4NY92lDmpUAXabGVUF74bKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
k2ap07mIx9KIgpEQ,亚坤(东方斜巷店),956条评价,￥48,东南亚菜,澳门半岛,https://www.dianping.com/shop/k2ap07mIx9KIgpEQ,http://qcloud.dpfile.com/pc/knN6vKJBdwTLviDo5Niz2-6cgws8B81d9bA4GMV2Tf3Z2KqnOjFsy49EWnD8MTEBbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
H97kaaNM7zSENtwC,麦当劳(水坑尾街店),207条评价,￥38,小吃快餐,澳门半岛,https://www.dianping.com/shop/H97kaaNM7zSENtwC,http://qcloud.dpfile.com/pc/B0lAvE78tcLNPvZTtNYvRfQBxmLPit-01KDTkPg8TPd4uOhzbusutxhaYzmPi5YPbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
H99S24h4yCUzr8tv,麦当劳(圆形地店),22条评价,￥40,小吃快餐,氹仔,https://www.dianping.com/shop/H99S24h4yCUzr8tv,http://qcloud.dpfile.com/pc/kDIxVKgsnoZ7zFbL4iGi6R7zKsJodo6gJk9Y28pf2CqIlzOdCMLiJoFCEBu1F1H8bKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
la3f2aIC6DyrxWzr,非凡小食(花城店),72条评价,￥48,小吃快餐,氹仔,https://www.dianping.com/shop/la3f2aIC6DyrxWzr,http://qcloud.dpfile.com/pc/sTLjY9eB1aBIYhL65BX-o0_xcN_lVgje3NetBOHuCj9KRdhXVHTmUsh3r_s-B_b-bKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
jiZA18QDRxgRA4Em,弘大韩国BBQ(筷子基店),33条评价,￥191,韩国料理,澳门半岛,https://www.dianping.com/shop/jiZA18QDRxgRA4Em,http://qcloud.dpfile.com/pc/hIXyEoEyM_PFxChbyB_Cg-AqBULxZLm3tgRDj9jdxBL_m4Yu_x3NrizsC_tDjGgkbKcq9vnEaGy3xLEf-_v_oA.jpg,5,342,,
ibd2BJ62YXIOnrq0,麦当劳(高士德店),42条评价,￥42,小吃快餐,澳门半岛,https://www.dianping.com/shop/ibd2BJ62YXIOnrq0,http://qcloud.dpfile.com/pc/h-AF9PTbHuFG_8op1yle80RVZp1vxgzRoDeYwD2lwqjAxzdekhTcSA766YY2lur4bKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G5ipD9mZ2wbZsuWc,利轩冰室(筷子基店),242条评价,￥70,茶餐厅,澳门半岛,https://www.dianping.com/shop/G5ipD9mZ2wbZsuWc,http://p1.meituan.net/overseas/39d3943145ec8e44dbf7208841ab818c.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
j8UAna1vxibrdExA,金氏·狎鸥亭(澳门伦敦人店),5条评价,￥74,韩国料理,路氹,https://www.dianping.com/shop/j8UAna1vxibrdExA,http://qcloud.dpfile.com/pc/hKnLxKIwefZw9laEO5dzzqLL_t3ck52QmMp19GJut_-8aG1dF8b_gc15CDA8FaItbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
G6osCCLwBDwQXZL3,麦当劳(黑沙环中街店),43条评价,￥42,小吃快餐,澳门半岛,https://www.dianping.com/shop/G6osCCLwBDwQXZL3,http://qcloud.dpfile.com/pc/7gO6ibc2DF5dNiGZLKN9S6XB2Lolt9dw5UhKIlsrgXKhwknyKhPrQprPwrvPpf_NbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
EbP6rOm8Q7emVaqK,麦当劳(柏威店),6条评价,￥0,更多美食,澳门半岛,https://www.dianping.com/shop/EbP6rOm8Q7emVaqK,http://qcloud.dpfile.com/pc/cDjU0_iLDv3OMQDdLCSHcj4yNAz7q1pBRetdLYFnfennxsoEiRLa_d4TXxbHp-6gbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
k2652e3OJHsIYu7n,亚苏厨房(大中华店),149条评价,￥44,小吃快餐,氹仔,https://www.dianping.com/shop/k2652e3OJHsIYu7n,http://p0.meituan.net/overseas/5beba0b0b4789ae78e8787621164be76288472.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
H5zHONLx1jhgyHQV,Lotus Chicken Shop 莲花炸鸡,-,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/H5zHONLx1jhgyHQV,http://p0.meituan.net/searchscenerec/9b951cd4038bc8ff97f1bfdb92c61ff8266011.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0,342,,
H9UMO7C4RJw00m9h,口味顺德,2条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/H9UMO7C4RJw00m9h,http://qcloud.dpfile.com/pc/JB6EVmUQA6vjQfPtdBOj6n2b2K64kyByNws77y3jKWucDYwjlZDJXlfMGMfI6-USbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
G4ZODYSlzWChKlUG,麦当劳(凯泉湾店),38条评价,￥30,小吃快餐,澳门半岛,https://www.dianping.com/shop/G4ZODYSlzWChKlUG,http://qcloud.dpfile.com/pc/jjK9DiDar18WT6LI2sGxflSycKTjCuuMLfeZQWmQwHb_m4Yu_x3NrizsC_tDjGgkbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G6FyAum2fDjTpVLT,麦当劳(望德圣母湾大马路店),190条评价,￥62,小吃快餐,路氹,https://www.dianping.com/shop/G6FyAum2fDjTpVLT,http://qcloud.dpfile.com/pc/DHhokJQSV_i7buSj8hacIbWy-fwfpMee9ycMYxCb51REmrSPPMC-lQX57yKIe7sjbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
iWtfFtREOdpCP6BX,食味方丈,6条评价,￥38,更多美食,澳门半岛,https://www.dianping.com/shop/iWtfFtREOdpCP6BX,http://qcloud.dpfile.com/pc/bIFttXzZgXwNXO5cgNteGjZlVn6NJly6d0R3vn5veWM96l5LP3mYdGq0GKzemWoXbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
k5eUh6G9rbVo6cLg,渔之味小屋,21条评价,￥55,小吃快餐,澳门半岛,https://www.dianping.com/shop/k5eUh6G9rbVo6cLg,http://qcloud.dpfile.com/pc/M9G19OsjV1KNGfSaSxCkJtta7vc2uQwMT3eyt1sH2lTTtYaXFmiKBqJc_bNvyQABbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
Ha0OpYmX3toEdcwU,映酿(Cinebrew),37条评价,￥138,酒吧,澳门半岛,https://www.dianping.com/shop/Ha0OpYmX3toEdcwU,http://p1.meituan.net/overseas/a7b848dfb46564816045428e2d9d6683163696.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
H8Mvv56sSc6byNAZ,轟炸雞 Bomber Chicken,-,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/H8Mvv56sSc6byNAZ,http://p1.meituan.net/searchscenerec/268fcf0cf9da6ee9de81082cd414d859167595.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0,342,,
kac4iyjCrBiOsUhc,凤凰台美食坊,6条评价,￥40,更多美食,澳门半岛,https://www.dianping.com/shop/kac4iyjCrBiOsUhc,http://qcloud.dpfile.com/pc/huJpuVTN7yc994RLCDJ87q38PJ9ePNSjk-l7uBxDN7ciWckIbiCo3OTQ4xPEhrctbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
l56cfy3csNjhWbXo,麦当劳(城市日大马路店),85条评价,￥48,小吃快餐,澳门半岛,https://www.dianping.com/shop/l56cfy3csNjhWbXo,http://qcloud.dpfile.com/pc/-qjyiVqqqi_9-gQyq5HG-P-amPxo8uYxK8NhZ8YQFEM9byagjLlrseWxnl1LcbuSbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
GafksaJTvR2dGt46,麦当劳(板樟堂店),56条评价,￥42,更多美食,澳门半岛,https://www.dianping.com/shop/GafksaJTvR2dGt46,http://qcloud.dpfile.com/pc/VWGWm19qIZp8fuVfYzQ22iZJXTLM9yAIYAIlQ-lqSfAjLIQ8wWhdlE7XjNM2ZqP2bKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
FaIZRMNUuTTUEN1T,山凌久.丼饭(高地乌店),1条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/FaIZRMNUuTTUEN1T,http://qcloud.dpfile.com/pc/IFDarIrOiEdqcQ81hNakc51ZCS3AeDn4YP5vJt53Kjhej6SzjOLL4AHjAW34ZgqwbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
l5IgyKilKZTazWFJ,游泰号(新濠锋店),115条评价,￥85,泰国菜,氹仔,https://www.dianping.com/shop/l5IgyKilKZTazWFJ,http://p0.meituan.net/overseas/0368ccdc9e79b8129fe8f813abf39b021541624.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
l8P9bllDwfTj1ElS,日燊小吃,1条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/l8P9bllDwfTj1ElS,http://qcloud.dpfile.com/pc/rEaYtMtXcOmJsRzVmGs5ehqN8bUWOBwWPfDrgcm7bySplPiGuh1Tl_cOX_Sd3M8ebKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
G5ZhHuWgwzU5eNS1,Woolee韩式小食店,10条评价,￥85,韩国料理,澳门半岛,https://www.dianping.com/shop/G5ZhHuWgwzU5eNS1,http://qcloud.dpfile.com/pc/j-G4Z3GqcXsma7ybey61mdFaDPlC7zefZXl-_jR7m8b_m4Yu_x3NrizsC_tDjGgkbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
l1QDS5lxq3T11CHH,麦当劳(高士德店),2条评价,￥0,更多美食,澳门半岛,https://www.dianping.com/shop/l1QDS5lxq3T11CHH,http://p0.meituan.net/overseas/4af999b01edfa98bf51e12bb8c2140a6.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,342,,
l6wuOYBsbhaiO9yK,容记粥粉面,204条评价,￥90,中餐,澳门半岛,https://www.dianping.com/shop/l6wuOYBsbhaiO9yK,http://p1.meituan.net/overseas/c33fcc30f2e02093dc54eb9a051ef86a623778.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
G1Bdiuo7GMCcriD9,小泉居(水坑尾店),250条评价,￥46,咖啡厅,澳门半岛,https://www.dianping.com/shop/G1Bdiuo7GMCcriD9,http://p1.meituan.net/overseas/fa480d6f9449482f7633f7d84ad8b3c6723686.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
kapcgJcElgqDhhd7,魔女雪花冰(威翠店),17条评价,￥97,韩国料理,澳门半岛,https://www.dianping.com/shop/kapcgJcElgqDhhd7,http://qcloud.dpfile.com/pc/6udhaGeGWtVYsrmByhPLxihKHAOXT05Qf9qaI13hl73_yQF6skKnvlhlaNSbej_pbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G7dXaCplvMwcIQmF,龙卷堂,2条评价,￥0,韩国料理,澳门半岛,https://www.dianping.com/shop/G7dXaCplvMwcIQmF,http://p1.meituan.net/overseas/6b712b00721cf69782f204fb7a75a4b1.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,342,,
k3yZBFPbP8WcWhTq,拉面小路(澳门本店),364条评价,￥75,日本料理,澳门半岛,https://www.dianping.com/shop/k3yZBFPbP8WcWhTq,http://p0.meituan.net/overseas/6f446aa5b2b8389a95c3787020ca4628705888.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
G7gdpHJmbAYcPmTi,趣眼空间 Funny Eye Tasting Room,16条评价,￥52,饮料冰品,澳门半岛,https://www.dianping.com/shop/G7gdpHJmbAYcPmTi,http://p1.meituan.net/poipicadd/654c25c783a6a0174870e3b404a70aa3517859.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,342,,
G452hHqT2SI3PEIY,营地街茶餐厅,200条评价,￥49,咖啡厅,澳门半岛,https://www.dianping.com/shop/G452hHqT2SI3PEIY,http://qcloud.dpfile.com/pc/Ao8m9y2zmUAoORS20npNZTRCG5t2H1VARZyNdD9cBREEMU9f48PuD9VxLLDAjdoUbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
jXN1oNBc04qrXPDl,飘亭(塔石總店),90条评价,￥96,日本料理,澳门半岛,https://www.dianping.com/shop/jXN1oNBc04qrXPDl,http://qcloud.dpfile.com/pc/9udFrBfu2xZ-n1l8vrs7ff80gV30NphbI0ILO7PZZLWJnJeEBTbmMVWW6d-43xhFbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
l9RjUB4vorZQPREN,老孙亚洲面,14条评价,￥42,越南菜,澳门半岛,https://www.dianping.com/shop/l9RjUB4vorZQPREN,http://qcloud.dpfile.com/pc/tnKRc8YeIEKTSLXcnRLF-2dR3aDm-rkCiR8YBM8Qc2K5m9ai5Dwcre_SlpgUg8LobKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
l3zKxOO2eoDcRTW7,中东烤肉(嵩正街店),10条评价,￥32,中东菜,澳门半岛,https://www.dianping.com/shop/l3zKxOO2eoDcRTW7,http://qcloud.dpfile.com/pc/eRwDEPUQGXE9mqi5GEGcw1mfSxN3I5wQQT930-XRNtkW2o0Pn5aTguX_PQEudt5rbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
k8LW5wRfNYaXUnut,吹水食堂,43条评价,￥40,更多美食,澳门半岛,https://www.dianping.com/shop/k8LW5wRfNYaXUnut,https://p0.meituan.net/dpmerchantpic/43f3e70b660290945759d957f6733134225511.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
k1TBeBCvMyJcwkeB,滿廚樂,22条评价,￥50,茶餐厅,氹仔,https://www.dianping.com/shop/k1TBeBCvMyJcwkeB,http://qcloud.dpfile.com/pc/uH8YE8zEpcZ7dGh-lE6vNBdM9iHBlB52a6YPXabCupLKztIIMbR82ksDpLlCCe3bbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
G4mInDLvex6pQQjF,金狮饼店(关闸马路店),140条评价,￥14,甜点,澳门半岛,https://www.dianping.com/shop/G4mInDLvex6pQQjF,http://qcloud.dpfile.com/pc/KnaZoBfD_2DWg_aeie1mePsaNtSZcfOpfaSCxwSX8S6PehjCOzPN2DK1MQtsjbXYbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
H1pJUqLf6hACyWf4,澳门大吉庆美食坊,35条评价,￥43,中餐,氹仔,https://www.dianping.com/shop/H1pJUqLf6hACyWf4,http://qcloud.dpfile.com/pc/mgNg-Nu5o5VRHi_XJJjsK9c6PndxZ6zvcH0RfP3jsIFfIrBx1qjFI1IJwOwyeAgbbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
H2G1svwDnTtqrUnD,万食屋,5条评价,￥43,日本料理,澳门半岛,https://www.dianping.com/shop/H2G1svwDnTtqrUnD,http://qcloud.dpfile.com/pc/7NCVyyUqnk2PsEyvpduXIMkeOPkR7H5y9qKIMgXH_LZ5A1dtNM723PBv4iYRCNuIbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
FyilSqfzuezpmffw,幸运草(大三巴店),37条评价,￥78,西餐,澳门半岛,https://www.dianping.com/shop/FyilSqfzuezpmffw,http://p0.meituan.net/poipicadd/8287b13367dffbb3a31dd7f833a6d8ed622097.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
k4oeiMpSSsYq3YSi,My Bistro,74条评价,￥88,韩国料理,澳门半岛,https://www.dianping.com/shop/k4oeiMpSSsYq3YSi,http://qcloud.dpfile.com/pc/rCwFkHxRfqDjetR-lHb_1OTWW1V8Y1lpnFU2fcsB6XGFff-3Vpg1uQyjg14tVv6ebKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G33GFIMKwEGYSVCe,烧鸡炸鸡,-,￥0,更多美食,澳门半岛,https://www.dianping.com/shop/G33GFIMKwEGYSVCe,http://p1.meituan.net/searchscenerec/268fcf0cf9da6ee9de81082cd414d859167595.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0,342,,
k9kpLEMl1wpvFWCN,福泉小食,2条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/k9kpLEMl1wpvFWCN,http://qcloud.dpfile.com/pc/d2vi0zJW5ahatVPQ5T-HkeZfZtzAA9eJeWf6k_GgKM49thrOHKCZqVapCs44Fv_zbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5,342,,
k6lFRlz0HVuI7Ag6,璐森小厨,5条评价,￥49,更多美食,澳门半岛,https://www.dianping.com/shop/k6lFRlz0HVuI7Ag6,http://p0.meituan.net/poipicadd/d8e4df4fa50d410e17600b5ae08d77c1129213.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,342,,
k5Entfsqo0njb3zN,新鸿咖啡(皇朝店),41条评价,￥43,茶餐厅,澳门半岛,https://www.dianping.com/shop/k5Entfsqo0njb3zN,http://qcloud.dpfile.com/pc/6Y5ZaQADBz896P1e2mGlFWIJm71C2C-daMRAzfK7rI9CPkWLDk0eI9B8Xgm4UCmmbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G3RTEmwtW75iLMLt,绿茵冰室,199条评价,￥50,茶餐厅,氹仔,https://www.dianping.com/shop/G3RTEmwtW75iLMLt,http://p0.meituan.net/poipicadd/838dd9b22003953766d57c9550504352654117.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,342,,
k1Tg2bIRWVNcEVG4,煦·制果定食-Genial,8条评价,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/k1Tg2bIRWVNcEVG4,http://qcloud.dpfile.com/pc/Attc2pE7mXoBEPPnHqo_18raKQI8_fUP1F47d9mq8665ckncn2uz6BnwebDl3v1mbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
jvWmY43U5C9hZV6G,Kim's Food Korea Cafe(美景花园店),70条评价,￥129,韩国料理,氹仔,https://www.dianping.com/shop/jvWmY43U5C9hZV6G,http://qcloud.dpfile.com/pc/4bP4RxSisUZO2qaoKmiG2Tyg_E4tK1RayTUcP5mtPIewQ22aPczvkt7hEH2bBNKRbKcq9vnEaGy3xLEf-_v_oA.jpg,4,342,,
k4MNgNlSyMBwRfdp,老K牛雜(官也街店),65条评价,￥51,小吃快餐,氹仔,https://www.dianping.com/shop/k4MNgNlSyMBwRfdp,http://p0.meituan.net/poipicadd/9f3505f6a75157025e07939e0f4a4d21283267.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
l8PQsrtDbn3t52Yp,永安咖啡室,502条评价,￥57,茶餐厅,澳门半岛,https://www.dianping.com/shop/l8PQsrtDbn3t52Yp,http://qcloud.dpfile.com/pc/Iidq9HqqSdsfn0vlwWtyRrJk5OJhxMa0Wr5HBhUVInuMJZYrLhxg9hJCgiMMDCU0bKcq9vnEaGy3xLEf-_v_oA.jpg,4.5,342,,
G7vPgfyyJWeS3y5G,万豪海鲜椰子鸡火锅,96条评价,￥194,火锅,澳门半岛,https://www.dianping.com/shop/G7vPgfyyJWeS3y5G,http://p0.meituan.net/overseas/f98d2a81209e438b52f9ddfad6fa370f648467.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,342,,
H2Tr5pLAis5qyjFw,红绿灯,-,￥0,小吃快餐,澳门半岛,https://www.dianping.com/shop/H2Tr5pLAis5qyjFw,http://qcloud.dpfile.com/pc/lHx1GFFxE9TaOjNWSRv9tGSZjBlFpx9OtqvntZC5xOlaPK-u1xGv2EDOXo9h_4jRbKcq9vnEaGy3xLEf-_v_oA.jpg,3,342,,
